tujeulla	Tuzla, Federation of B&H, Bosnia and Herzegovina	44.53842	18.66709	142486	Europe/Sarajevo
twzla	Tuzla, Federation of B&H, Bosnia and Herzegovina	44.53842	18.66709	142486	Europe/Sarajevo
tuzla	Tuzla, Federation of B&H, Bosnia and Herzegovina	44.53842	18.66709	142486	Europe/Sarajevo
tuzala	Tuzla, Federation of B&H, Bosnia and Herzegovina	44.53842	18.66709	142486	Europe/Sarajevo
turbe	Turbe, Federation of B&H, Bosnia and Herzegovina	44.24352	17.57499	4767	Europe/Sarajevo
trzacka rastela	Tržačka Raštela, Federation of B&H, Bosnia and Herzegovina	44.97597	15.78489	6617	Europe/Sarajevo
trnovo	Trnovo, Srpska, Bosnia and Herzegovina	43.6658	18.44593	0	Europe/Sarajevo
trn	Trn, Srpska, Bosnia and Herzegovina	44.85829	17.23583	7553	Europe/Sarajevo
trebinje	Trebinje, Srpska, Bosnia and Herzegovina	42.71197	18.34362	33178	Europe/Sarajevo
travnik	Travnik, Federation of B&H, Bosnia and Herzegovina	44.22637	17.66583	31127	Europe/Sarajevo
tojsici	Tojšići, Federation of B&H, Bosnia and Herzegovina	44.48212	18.78796	6587	Europe/Sarajevo
teslic	Teslić, Srpska, Bosnia and Herzegovina	44.60639	17.85972	6405	Europe/Sarajevo
tesanj	Tešanj, Federation of B&H, Bosnia and Herzegovina	44.61191	17.98552	7550	Europe/Sarajevo
tasovcici	Tasovčići, Federation of B&H, Bosnia and Herzegovina	43.11333	17.72	2007	Europe/Sarajevo
svodna	Svodna, Srpska, Bosnia and Herzegovina	45.0377	16.54019	4388	Europe/Sarajevo
sumatac	Šumatac, Federation of B&H, Bosnia and Herzegovina	45.09743	15.85818	4987	Europe/Sarajevo
suho polje	Suho Polje, Srpska, Bosnia and Herzegovina	44.69104	19.10994	1503	Europe/Sarajevo
sturlic	Šturlić, Federation of B&H, Bosnia and Herzegovina	45.06389	15.77806	5014	Europe/Sarajevo
stupari	Stupari, Bosnia and Herzegovina	44.31382	18.68416	4424	Europe/Sarajevo
stolac	Stolac, Federation of B&H, Bosnia and Herzegovina	43.084	17.95995	7733	Europe/Sarajevo
stjepan polje	Stjepan-Polje, Federation of B&H, Bosnia and Herzegovina	44.71634	18.25783	4341	Europe/Sarajevo
stijena	Stijena, Federation of B&H, Bosnia and Herzegovina	44.9363	16.02224	10844	Europe/Sarajevo
srebrenik	Srebrenik, Federation of B&H, Bosnia and Herzegovina	44.70819	18.48834	6723	Europe/Sarajevo
srebrenica	Srebrenica, Srpska, Bosnia and Herzegovina	44.10748	19.29669	2862	Europe/Sarajevo
srbac	Srbac, Srpska, Bosnia and Herzegovina	45.0973	17.52331	7380	Europe/Sarajevo
solina	Solina, Federation of B&H, Bosnia and Herzegovina	44.56226	18.69322	4780	Europe/Sarajevo
sokolac	Sokolac, Srpska, Bosnia and Herzegovina	43.93817	18.80079	8842	Europe/Sarajevo
sladna	Sladna, Federation of B&H, Bosnia and Herzegovina	44.72897	18.42575	4304	Europe/Sarajevo
knezevo	Kneževo, Srpska, Bosnia and Herzegovina	44.49071	17.38161	6866	Europe/Sarajevo
sipovo	Šipovo, Srpska, Bosnia and Herzegovina	44.28237	17.08597	10738	Europe/Sarajevo
simin han	Simin Han, Federation of B&H, Bosnia and Herzegovina	44.52768	18.74191	2278	Europe/Sarajevo
serici	Šerići, Federation of B&H, Bosnia and Herzegovina	44.46674	18.5637	3663	Europe/Sarajevo
sekovici	Šekovići, Srpska, Bosnia and Herzegovina	44.29896	18.85532	6315	Europe/Sarajevo
sarayww	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajeva	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sjj	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
vrh bosna	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saragievo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saraevo osh	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saragiebo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayyfw	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
salayebo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saraeva	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayh ww	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayebho	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saraybosna	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
srayyfw	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayevu	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
seraium	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saragebo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sa la re wo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sai la ye fu	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
szarajevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
carayevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajewo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajevs	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayevho	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
srayyww	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saraevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
serayevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayewo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajyww	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saarayego	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarayavea	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajevu	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saireavo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sarajevas	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saraxevo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sryybw	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
saraevuo	Sarajevo, Federation of B&H, Bosnia and Herzegovina	43.84864	18.35644	696731	Europe/Sarajevo
sapna	Sapna, Federation of B&H, Bosnia and Herzegovina	44.5038	18.99818	0	Europe/Sarajevo
sanski most	Sanski Most, Federation of B&H, Bosnia and Herzegovina	44.7667	16.667	13551	Europe/Sarajevo
sanica	Sanica, Federation of B&H, Bosnia and Herzegovina	44.61354	16.64062	5666	Europe/Sarajevo
rumboci	Rumboci, Federation of B&H, Bosnia and Herzegovina	43.83154	17.50273	3854	Europe/Sarajevo
rudo	Rudo, Srpska, Bosnia and Herzegovina	43.61781	19.36719	1760	Europe/Sarajevo
rogatica	Rogatica, Srpska, Bosnia and Herzegovina	43.79894	19.00363	4947	Europe/Sarajevo
rodoc	Rodoč, Federation of B&H, Bosnia and Herzegovina	43.31453	17.8029	5159	Europe/Sarajevo
ravno	Ravno, Federation of B&H, Bosnia and Herzegovina	42.88741	17.96555	0	Europe/Sarajevo
radisici	Radišići, Federation of B&H, Bosnia and Herzegovina	43.22302	17.54056	4072	Europe/Sarajevo
puracic	Puračić, Federation of B&H, Bosnia and Herzegovina	44.54562	18.47865	3461	Europe/Sarajevo
novi travnik	Novi Travnik, Federation of B&H, Bosnia and Herzegovina	44.17133	17.65816	10006	Europe/Sarajevo
prozor	Prozor, Federation of B&H, Bosnia and Herzegovina	43.82222	17.60917	10349	Europe/Sarajevo
prnjavor	Prnjavor, Srpska, Bosnia and Herzegovina	44.87021	17.66256	7099	Europe/Sarajevo
prijedor	Prijedor, Srpska, Bosnia and Herzegovina	44.97991	16.71401	36347	Europe/Sarajevo
priboj	Priboj, Srpska, Bosnia and Herzegovina	44.60233	18.93165	4351	Europe/Sarajevo
pribinic	Pribinić, Srpska, Bosnia and Herzegovina	44.6101	17.68981	3558	Europe/Sarajevo
praca	Prača, Federation of B&H, Bosnia and Herzegovina	43.76367	18.76512	0	Europe/Sarajevo
potoci	Potoci, Srpska, Bosnia and Herzegovina	44.39261	16.62001	0	Europe/Sarajevo
potoci	Potoci, Federation of B&H, Bosnia and Herzegovina	43.40953	17.87855	8312	Europe/Sarajevo
posusje	Posušje, Federation of B&H, Bosnia and Herzegovina	43.47281	17.32621	6267	Europe/Sarajevo
popovi	Popovi, Srpska, Bosnia and Herzegovina	44.76547	19.28667	1145	Europe/Sarajevo
polje bijela	Polje-Bijela, Federation of B&H, Bosnia and Herzegovina	43.63299	17.97216	1078	Europe/Sarajevo
polje	Polje, Srpska, Bosnia and Herzegovina	44.98716	17.95824	1125	Europe/Sarajevo
podzvizd	Podzvizd, Federation of B&H, Bosnia and Herzegovina	45.17417	15.87361	6665	Europe/Sarajevo
podnovlje	Podnovlje, Srpska, Bosnia and Herzegovina	44.9483	18.11669	1250	Europe/Sarajevo
podhum	Podhum, Federation of B&H, Bosnia and Herzegovina	43.72295	16.99887	5801	Europe/Sarajevo
petkovci	Petkovci, Srpska, Bosnia and Herzegovina	44.46849	19.07466	2212	Europe/Sarajevo
pelagicevo	Pelagićevo, Srpska, Bosnia and Herzegovina	44.90105	18.59185	4	Europe/Sarajevo
pecigrad	Pećigrad, Federation of B&H, Bosnia and Herzegovina	45.05444	15.89694	6514	Europe/Sarajevo
peci	Peći, Federation of B&H, Bosnia and Herzegovina	44.63139	16.7825	3650	Europe/Sarajevo
pazaric	Pazarić, Federation of B&H, Bosnia and Herzegovina	43.78882	18.16049	4787	Europe/Sarajevo
patkovaca	Patkovača, Srpska, Bosnia and Herzegovina	44.72727	19.23056	2728	Europe/Sarajevo
pasci donji	Pasci Donji, Federation of B&H, Bosnia and Herzegovina	44.50304	18.65451	1092	Europe/Sarajevo
pale	Pale, Srpska, Bosnia and Herzegovina	43.81664	18.56949	7458	Europe/Sarajevo
otoka	Otoka, Federation of B&H, Bosnia and Herzegovina	44.96	16.17917	6595	Europe/Sarajevo
ostrozac	Ostrožac, Federation of B&H, Bosnia and Herzegovina	44.90866	15.94045	5456	Europe/Sarajevo
ostra luka	Oštra Luka, Srpska, Bosnia and Herzegovina	44.99724	18.58464	3923	Europe/Sarajevo
ostra luka	Oštra Luka, Srpska, Bosnia and Herzegovina	44.86027	16.66069	0	Europe/Sarajevo
osmaci	Osmaci, Srpska, Bosnia and Herzegovina	44.40159	18.91638	0	Europe/Sarajevo
osinja	Osinja, Srpska, Bosnia and Herzegovina	44.84772	17.87443	1264	Europe/Sarajevo
orguz	Orguz, Federation of B&H, Bosnia and Herzegovina	43.77414	16.86329	4371	Europe/Sarajevo
orasje	Orašje, Federation of B&H, Bosnia and Herzegovina	45.03366	18.69334	3613	Europe/Sarajevo
orasac	Orašac, Federation of B&H, Bosnia and Herzegovina	44.63039	16.07443	3856	Europe/Sarajevo
orahovica donja	Orahovica Donja, Federation of B&H, Bosnia and Herzegovina	44.65345	18.36951	5612	Europe/Sarajevo
omarska	Omarska, Srpska, Bosnia and Herzegovina	44.8917	16.89814	6466	Europe/Sarajevo
omanjska	Omanjska, Federation of B&H, Bosnia and Herzegovina	44.69831	17.95757	4	Europe/Sarajevo
olovo	Olovo, Federation of B&H, Bosnia and Herzegovina	44.1277	18.58065	3305	Europe/Sarajevo
odzak	Odžak, Federation of B&H, Bosnia and Herzegovina	45.02461	18.32107	11621	Europe/Sarajevo
obudovac	Obudovac, Srpska, Bosnia and Herzegovina	44.95215	18.59869	2171	Europe/Sarajevo
obodnica donja	Obodnica Donja, Federation of B&H, Bosnia and Herzegovina	44.61209	18.6395	1017	Europe/Sarajevo
novo selo	Novo Selo, Srpska, Bosnia and Herzegovina	44.08007	17.15556	0	Europe/Sarajevo
novi seher	Novi Šeher, Federation of B&H, Bosnia and Herzegovina	44.51031	18.02624	4416	Europe/Sarajevo
nevesinje	Nevesinje, Srpska, Bosnia and Herzegovina	43.25861	18.11333	7313	Europe/Sarajevo
neum	Neum, Federation of B&H, Bosnia and Herzegovina	42.92333	17.61556	4200	Europe/Sarajevo
mrkonjic grad	Mrkonjić Grad, Srpska, Bosnia and Herzegovina	44.41729	17.08288	14737	Europe/Sarajevo
mramor	Mramor, Federation of B&H, Bosnia and Herzegovina	44.59234	18.56458	3918	Europe/Sarajevo
mostar	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mo si ta er	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mostaras	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mostara	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
moseutaleu	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mandetrium	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mwstar	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
omo	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mosatara	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mwstr	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mositari	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mostari	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mosutaru	Mostar, Federation of B&H, Bosnia and Herzegovina	43.34333	17.80806	104518	Europe/Sarajevo
mionica	Mionica, Federation of B&H, Bosnia and Herzegovina	44.86646	18.46603	8701	Europe/Sarajevo
milici	Milići, Srpska, Bosnia and Herzegovina	44.17016	19.09195	8210	Europe/Sarajevo
međugorje	Međugorje, Federation of B&H, Bosnia and Herzegovina	43.19576	17.67554	2265	Europe/Sarajevo
megugorje	Međugorje, Federation of B&H, Bosnia and Herzegovina	43.19576	17.67554	2265	Europe/Sarajevo
matuzici	Matuzići, Federation of B&H, Bosnia and Herzegovina	44.68776	18.04885	0	Europe/Sarajevo
maslovare	Maslovare, Srpska, Bosnia and Herzegovina	44.56594	17.53216	4899	Europe/Sarajevo
maricka	Marićka, Srpska, Bosnia and Herzegovina	44.86801	16.8551	3707	Europe/Sarajevo
mala kladusa	Mala Kladuša, Federation of B&H, Bosnia and Herzegovina	45.13443	15.85217	6033	Europe/Sarajevo
mahala	Mahala, Federation of B&H, Bosnia and Herzegovina	44.01194	18.25528	5062	Europe/Sarajevo
maglajani	Maglajani, Srpska, Bosnia and Herzegovina	44.94975	17.35014	4221	Europe/Sarajevo
maglaj	Maglaj, Federation of B&H, Bosnia and Herzegovina	44.54771	18.10003	7399	Europe/Sarajevo
lukavica	Lukavica, Federation of B&H, Bosnia and Herzegovina	44.76452	18.16887	4084	Europe/Sarajevo
lukavica	Lukavica, Srpska, Bosnia and Herzegovina	43.82693	18.38318	0	Europe/Sarajevo
lukavac	Lukavac, Federation of B&H, Bosnia and Herzegovina	44.54245	18.52618	44520	Europe/Sarajevo
lug	Lug, Srpska, Bosnia and Herzegovina	44.98715	17.87088	1139	Europe/Sarajevo
lopare	Lopare, Srpska, Bosnia and Herzegovina	44.63498	18.8434	3614	Europe/Sarajevo
lokvine	Lokvine, Federation of B&H, Bosnia and Herzegovina	44.20466	17.85665	3928	Europe/Sarajevo
ljubuski	Ljubuški, Federation of B&H, Bosnia and Herzegovina	43.19694	17.545	9987	Europe/Sarajevo
ljubinje	Ljubinje, Srpska, Bosnia and Herzegovina	42.9512	18.08702	4235	Europe/Sarajevo
livno	Livno, Federation of B&H, Bosnia and Herzegovina	43.82695	17.00746	11748	Europe/Sarajevo
siroki brijeg	Široki Brijeg, Federation of B&H, Bosnia and Herzegovina	43.3829	17.59416	9370	Europe/Sarajevo
lipnica gornja	Lipnica Gornja, Federation of B&H, Bosnia and Herzegovina	44.59515	18.62314	1264	Europe/Sarajevo
laktasi	Laktaši, Srpska, Bosnia and Herzegovina	44.90857	17.30135	6464	Europe/Sarajevo
kupres	Kupres, Federation of B&H, Bosnia and Herzegovina	43.99273	17.27639	0	Europe/Sarajevo
krupa na vrbasu	Krupa na Vrbasu, Srpska, Bosnia and Herzegovina	44.61875	17.14351	1257	Europe/Sarajevo
teocak	Teočak, Federation of B&H, Bosnia and Herzegovina	44.60321	18.97967	0	Europe/Sarajevo
kresevo	Kreševo, Federation of B&H, Bosnia and Herzegovina	43.86556	18.04333	0	Europe/Sarajevo
kotor varos	Kotor Varoš, Srpska, Bosnia and Herzegovina	44.61831	17.37204	5068	Europe/Sarajevo
korace	Koraće, Srpska, Bosnia and Herzegovina	45.06706	17.93497	1165	Europe/Sarajevo
kopaci	Kopači, Srpska, Bosnia and Herzegovina	43.67833	19.02845	0	Europe/Sarajevo
kocerin	Kočerin, Federation of B&H, Bosnia and Herzegovina	43.39005	17.48552	3516	Europe/Sarajevo
kobilja glava	Kobilja Glava, Federation of B&H, Bosnia and Herzegovina	43.88188	18.38864	3666	Europe/Sarajevo
klokotnica	Klokotnica, Federation of B&H, Bosnia and Herzegovina	44.7329	18.18884	0	Europe/Sarajevo
kljuc	Ključ, Federation of B&H, Bosnia and Herzegovina	44.53251	16.77682	7245	Europe/Sarajevo
kladanj	Kladanj, Federation of B&H, Bosnia and Herzegovina	44.22669	18.69274	6783	Europe/Sarajevo
kiseljak	Kiseljak, Federation of B&H, Bosnia and Herzegovina	44.48904	18.56982	3447	Europe/Sarajevo
kiseljak	Kiseljak, Federation of B&H, Bosnia and Herzegovina	43.94295	18.08132	8475	Europe/Sarajevo
karadaglije	Karadaglije, Federation of B&H, Bosnia and Herzegovina	44.57065	18.01775	3700	Europe/Sarajevo
kalinovik	Kalinovik, Srpska, Bosnia and Herzegovina	43.50464	18.44649	1095	Europe/Sarajevo
kalesija	Kalesija, Federation of B&H, Bosnia and Herzegovina	44.43765	18.90713	2039	Europe/Sarajevo
kakanj	Kakanj, Federation of B&H, Bosnia and Herzegovina	44.13311	18.12292	12406	Europe/Sarajevo
jezerski	Jezerski, Federation of B&H, Bosnia and Herzegovina	44.98172	16.09447	4361	Europe/Sarajevo
jezero	Jezero, Srpska, Bosnia and Herzegovina	44.34954	17.1688	581	Europe/Sarajevo
janja	Janja, Srpska, Bosnia and Herzegovina	44.66554	19.24691	5544	Europe/Sarajevo
jajce	Jajce, Federation of B&H, Bosnia and Herzegovina	44.34203	17.27059	9763	Europe/Sarajevo
izacic	Izačić, Federation of B&H, Bosnia and Herzegovina	44.87485	15.78256	4089	Europe/Sarajevo
ilijas	Ilijaš, Federation of B&H, Bosnia and Herzegovina	43.95128	18.27128	5855	Europe/Sarajevo
ilidza	Ilidža, Federation of B&H, Bosnia and Herzegovina	43.83148	18.30697	71277	Europe/Sarajevo
hresa	Hreša, Srpska, Bosnia and Herzegovina	43.878	18.49699	0	Europe/Sarajevo
han pijesak	Han Pijesak, Srpska, Bosnia and Herzegovina	44.08161	18.95258	4206	Europe/Sarajevo
hadzici	Hadžići, Federation of B&H, Bosnia and Herzegovina	43.82222	18.20667	7173	Europe/Sarajevo
grude	Grude, Federation of B&H, Bosnia and Herzegovina	43.37208	17.41449	4627	Europe/Sarajevo
gromiljak	Gromiljak, Federation of B&H, Bosnia and Herzegovina	43.96668	18.05504	6457	Europe/Sarajevo
gradacac	Gradačac, Federation of B&H, Bosnia and Herzegovina	44.87851	18.42764	15659	Europe/Sarajevo
gracanica	Gračanica, Federation of B&H, Bosnia and Herzegovina	44.70307	18.3101	15758	Europe/Sarajevo
gracanica	Gračanica, Federation of B&H, Bosnia and Herzegovina	43.73333	18.28333	3871	Europe/Sarajevo
grabovica donja	Grabovica Donja, Federation of B&H, Bosnia and Herzegovina	44.54874	18.71202	1054	Europe/Sarajevo
gostovici	Gostovići, Federation of B&H, Bosnia and Herzegovina	44.41124	18.17029	5802	Europe/Sarajevo
gornji vakuf	Gornji Vakuf, Federation of B&H, Bosnia and Herzegovina	43.93806	17.58833	7014	Europe/Sarajevo
gornji smrtici	Gornji Smrtići, Srpska, Bosnia and Herzegovina	44.99121	17.7415	1443	Europe/Sarajevo
gornji ribnik	Gornji Ribnik, Srpska, Bosnia and Herzegovina	44.41752	16.8169	0	Europe/Sarajevo
gornje zivinice	Gornje Živinice, Federation of B&H, Bosnia and Herzegovina	44.42921	18.61667	4661	Europe/Sarajevo
gornje mostre	Gornje Moštre, Federation of B&H, Bosnia and Herzegovina	44.01911	18.15477	4009	Europe/Sarajevo
gornja tuzla	Gornja Tuzla, Federation of B&H, Bosnia and Herzegovina	44.55659	18.76159	3017	Europe/Sarajevo
gornja koprivna	Gornja Koprivna, Federation of B&H, Bosnia and Herzegovina	45.01091	15.95487	4600	Europe/Sarajevo
gorica	Gorica, Federation of B&H, Bosnia and Herzegovina	43.41833	17.285	1179	Europe/Sarajevo
gorazde	Goražde, Federation of B&H, Bosnia and Herzegovina	43.66795	18.97564	17650	Europe/Sarajevo
gnojnica	Gnojnica, Federation of B&H, Bosnia and Herzegovina	44.62058	18.44684	3985	Europe/Sarajevo
glamoc	Glamoč, Federation of B&H, Bosnia and Herzegovina	44.04583	16.84861	4016	Europe/Sarajevo
gacko	Gacko, Srpska, Bosnia and Herzegovina	43.16722	18.53528	3417	Europe/Sarajevo
fojnica	Fojnica, Federation of B&H, Bosnia and Herzegovina	43.95952	17.90288	8244	Europe/Sarajevo
foca	Foča, Srpska, Bosnia and Herzegovina	43.50646	18.77854	14615	Europe/Sarajevo
tomislavgrad	Tomislavgrad, Federation of B&H, Bosnia and Herzegovina	43.71849	17.22515	7737	Europe/Sarajevo
dubravica	Dubravica, Federation of B&H, Bosnia and Herzegovina	44.44131	18.11883	3868	Europe/Sarajevo
dubrave gornje	Dubrave Gornje, Federation of B&H, Bosnia and Herzegovina	44.47229	18.72685	4821	Europe/Sarajevo
dubrave donje	Dubrave Donje, Federation of B&H, Bosnia and Herzegovina	44.4806	18.69709	3811	Europe/Sarajevo
drvar	Drvar, Federation of B&H, Bosnia and Herzegovina	44.37389	16.38083	3730	Europe/Sarajevo
drinovci	Drinovci, Federation of B&H, Bosnia and Herzegovina	43.35454	17.32536	3791	Europe/Sarajevo
drinic	Drinić, Srpska, Bosnia and Herzegovina	44.50671	16.46699	0	Europe/Sarajevo
donji zabar	Donji Žabar, Srpska, Bosnia and Herzegovina	44.94317	18.64673	1157	Europe/Sarajevo
donji vakuf	Donji Vakuf, Federation of B&H, Bosnia and Herzegovina	44.14361	17.4	7955	Europe/Sarajevo
donji dubovik	Donji Dubovik, Srpska, Bosnia and Herzegovina	44.89021	16.3251	0	Europe/Sarajevo
donja međiđa	Donja Međiđa, Federation of B&H, Bosnia and Herzegovina	44.80235	18.40477	3782	Europe/Sarajevo
donja medida	Donja Međiđa, Federation of B&H, Bosnia and Herzegovina	44.80235	18.40477	3782	Europe/Sarajevo
donja mahala	Donja Mahala, Federation of B&H, Bosnia and Herzegovina	45.04327	18.66996	5565	Europe/Sarajevo
donja dubica	Donja Dubica, Federation of B&H, Bosnia and Herzegovina	45.07559	18.41023	3489	Europe/Sarajevo
domaljevac	Domaljevac, Federation of B&H, Bosnia and Herzegovina	45.0611	18.58612	4	Europe/Sarajevo
dobrnja	Dobrnja, Federation of B&H, Bosnia and Herzegovina	44.57993	18.57906	1966	Europe/Sarajevo
dobrljin	Dobrljin, Srpska, Bosnia and Herzegovina	45.15106	16.47869	3582	Europe/Sarajevo
dobrinje	Dobrinje, Federation of B&H, Bosnia and Herzegovina	44.05008	18.11958	3987	Europe/Sarajevo
doboj	Doboj, Srpska, Bosnia and Herzegovina	44.73179	18.08698	27235	Europe/Sarajevo
divicani	Divičani, Federation of B&H, Bosnia and Herzegovina	44.36682	17.32678	7251	Europe/Sarajevo
devetak	Devetak, Federation of B&H, Bosnia and Herzegovina	44.55058	18.4568	2169	Europe/Sarajevo
derventa	Derventa, Srpska, Bosnia and Herzegovina	44.97839	17.90779	9773	Europe/Sarajevo
citluk	Čitluk, Federation of B&H, Bosnia and Herzegovina	43.22861	17.70083	5718	Europe/Sarajevo
cim	Cim, Federation of B&H, Bosnia and Herzegovina	43.35401	17.78045	3966	Europe/Sarajevo
cerani	Cerani, Srpska, Bosnia and Herzegovina	44.87837	17.85931	1043	Europe/Sarajevo
celinac	Čelinac, Srpska, Bosnia and Herzegovina	44.73998	17.31881	0	Europe/Sarajevo
celic	Čelić, Federation of B&H, Bosnia and Herzegovina	44.72524	18.81474	4	Europe/Sarajevo
cecava	Čečava, Srpska, Bosnia and Herzegovina	44.67961	17.7578	3847	Europe/Sarajevo
cazin	Cazin, Federation of B&H, Bosnia and Herzegovina	44.96694	15.94306	21741	Europe/Sarajevo
capljina	Čapljina, Federation of B&H, Bosnia and Herzegovina	43.12139	17.68444	7923	Europe/Sarajevo
caklovici gornji	Ćaklovici Gornji, Federation of B&H, Bosnia and Herzegovina	44.51855	18.75802	1480	Europe/Sarajevo
cajnice	Čajniče, Srpska, Bosnia and Herzegovina	43.55712	19.07186	3909	Europe/Sarajevo
buzim	Bužim, Federation of B&H, Bosnia and Herzegovina	45.05361	16.03254	7229	Europe/Sarajevo
busovaca	Busovača, Federation of B&H, Bosnia and Herzegovina	44.09769	17.8783	4776	Europe/Sarajevo
bugojno	Bugojno, Federation of B&H, Bosnia and Herzegovina	44.05722	17.45083	41378	Europe/Sarajevo
bronzani majdan	Bronzani Majdan, Srpska, Bosnia and Herzegovina	44.79237	16.94039	3945	Europe/Sarajevo
brka	Brka, Brčko, Bosnia and Herzegovina	44.82837	18.7242	2800	Europe/Sarajevo
breza	Breza, Federation of B&H, Bosnia and Herzegovina	44.01862	18.26063	0	Europe/Sarajevo
brcko	Brčko, Brčko, Bosnia and Herzegovina	44.87162	18.8163	38968	Europe/Sarajevo
